ID,Seq,RAdeg,DEdeg,Per,R21,phi21,T0,gmag,rmag,Per-g,Per-r,Ng,Nr,R21-g,R21-r,phi21-g,phi21-r,R2-g,R2-r,gAmp,rAmp,log(FAP-g),log(FAP-r),Type,Dmin-g,Dmin-r,random_index,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_bp_mean_flux_error,teff_gspphot,logg_gspphot,mh_gspphot,ag_gspphot,ruwe,astrometric_excess_noise,astrometric_sigma5d_max,fidelity_v2,rv_renormalised_gof,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_nb_transits,Separation
ZTFJ223459.34+585930.7,740719,338.74729,58.99187,3.8371066,0.862,6.371,58247.4623691,15.589,14.647,3.8383652,3.8371066,165,182,0.821,0.862,6.246,6.371,0.713,0.772,0.259,0.253,-3.845,-5.613,EA,0.034,0.036,1704498333,2008418452417893504,338.74729552309645,0.014722691,58.99185299833775,0.015023417,0.393386530651221,0.017589847,-1.7288726193725998,0.018648282,-2.587844180799212,0.018121816,-14.416564,6.4284644,14.642452,26179.775700509104,7.077043,15.31924,10179.376593399871,21.569738,13.82701,23353.6115385589,11.711881,,,,,0.97913164,0.0,0.027937002,1.0,,,6.281728,18,0.06205716325592509
ZTFJ223510.97+563259.1,740844,338.79573,56.54975,2.0850968,0.712,6.27,58270.4316905,14.36,13.76,2.0850328,2.0850968,166,179,0.713,0.712,6.046,6.27,0.678,0.815,0.136,0.19,-8.503,-10.126,EA,0.018,0.039,34969538,2006855737163535360,338.7957485191849,0.01171832,56.54973093725995,0.01100092,0.6833199650715985,0.013901076,-5.93528929557806,0.015804427,-2.894679410957592,0.013761173,35.852627,13.552252,13.783178,57766.39014048468,22.231403,14.212723,28205.11047006994,50.595394,13.177604,42473.36211795537,32.366318,7099.305,3.9117,-0.2119,1.12,0.97478426,0.0,0.022866083,1.0,,,7.6301026,13,0.07784591767508443
ZTFJ223521.46+513552.2,740948,338.83944,51.59786,1.4999,1.772,7.172,58254.4647601,14.811,14.445,1.4999,5.9992795,167,178,1.772,0.946,7.172,6.211,0.813,0.764,0.316,0.241,-20.424,-14.853,EA,0.154,0.151,224012131,2000419574048443136,338.8394416003926,0.0130660385,51.59785260850028,0.013414049,0.5177271944046725,0.017022192,-6.391438366419008,0.017834391,-2.552797472002093,0.01613992,-30.04755,7.1464963,14.424271,32006.526929115073,8.898678,14.714773,17762.642090715333,17.32711,13.953349,20788.276248390557,20.201395,6610.547,4.1161,-0.4874,0.419,1.0809544,0.059231844,0.02622697,1.0,,,3.8192878,18,0.02684899137634101
ZTFJ223535.87+365922.8,741102,338.89946,36.98967,0.86771,0.467,6.177,58255.4602401,15.077,14.566,0.8675987,0.86771,326,322,0.467,0.467,6.193,6.177,0.788,0.934,0.344,0.38,-14.426,-14.781,EA,0.148,0.201,877873410,1904457497699188864,338.8994583310673,0.008478682,36.98964757166303,0.0147289205,0.6173167738914195,0.021365345,4.4850114941935635,0.019442301,-3.214429393658654,0.020052645,44.34429,7.9667807,14.594955,27350.464233753857,63.689426,14.983563,13867.283557400096,129.26706,14.034082,19298.569212233484,106.575005,5795.8364,4.1217,-0.1917,0.3313,1.0462226,0.0,0.031144071,1.0,,,4.6001415,43,0.0808845033876004
ZTFJ223621.10+713005.3,741635,339.08792,71.5015,1.2789798,0.747,6.154,58601.4970547,14.762,13.984,1.2787732,1.2789798,68,68,0.678,0.747,6.34,6.154,0.851,0.963,0.326,0.358,-1.616,-3.264,EA,0.059,0.013,130126527,2229922044852089344,339.0879002964674,0.01775707,71.50152037509372,0.016477507,0.8514376203562041,0.01773452,1.4368440444025534,0.025579672,7.65265165738296,0.020706354,-2.5321126,9.050826,14.037726,45693.67590629854,190.81068,14.581611,20080.410083533898,397.6524,13.293974,38156.49319803773,258.32144,5804.5674,3.8091,-0.5625,0.8313,1.3840365,0.114160255,0.036771692,1.0,,,8.053771,17,0.07672528857514278
ZTFJ223627.41+522239.6,741708,339.11421,52.37767,2.88817,0.805,6.334,58278.4635299,13.689,13.351,2.88817,2.8889454,167,178,0.805,0.775,6.334,6.269,0.88,0.859,0.42,0.315,-10.356,-10.825,EA,0.0,0.017,1188212284,2002145081439935360,339.1142029265799,0.19512312,52.3776488665287,0.21354756,0.7406487900321557,0.2633302,-4.636309850921251,0.25610808,-4.100287429038251,0.24701367,-56.45053,5.0940795,13.412282,81289.4276487217,337.1738,13.5896,50069.94119571063,88.2512,12.868875,56442.78276832811,71.58877,7086.3154,4.1857,-0.7476,0.531,21.58259,2.6723924,0.37826058,0.13354492,,,7.377769,13,0.07765231839226894
ZTFJ223647.17+521905.0,741905,339.19658,52.31807,2.155275,0.763,6.208,58314.4366264,13.994,13.596,2.155147,2.155275,167,178,0.761,0.763,6.241,6.208,0.612,0.695,0.086,0.122,-8.406,-10.164,EA,0.02,0.023,1140185062,2002141581053513856,339.1965784165856,0.009926291,52.318044170865704,0.010139544,0.746273322007323,0.013464137,0.3744441132695068,0.013532858,0.6313070199875699,0.01236534,-66.84514,8.371918,13.595703,68653.93760843705,14.884514,13.915386,37090.47151691155,31.711136,13.110898,45164.69880320981,24.76751,6362.1113,4.0091,-0.4699,0.3839,0.9679798,0.0,0.019138565,1.0,,,8.588691,19,0.09305014787358996
ZTFJ223707.61+604804.7,742112,339.28172,60.80132,2.101339,0.655,6.363,58657.4158632,15.841,14.826,2.1008276,2.101339,166,180,0.716,0.655,6.114,6.363,0.705,0.822,0.188,0.175,-9.319,-14.172,EA,0.027,0.008,630965983,2200970598031428352,339.2817326482531,0.01579644,60.80129472279871,0.014863698,0.4659289361840818,0.017559538,-2.938147763695149,0.021042064,-2.9432038604327064,0.018586064,-35.483864,8.973236,14.885704,20924.97944631622,22.877449,15.565647,8112.563146644372,84.70973,14.051657,18988.718417420125,64.39334,,,,,1.0134873,0.0,0.02941709,1.0,,,4.7433567,12,0.0936698804100036
ZTFJ223744.57+600156.7,742538,339.43574,60.03243,3.411128,0.652,6.331,58256.4300332,14.813,13.728,3.4118708,3.411128,165,181,0.618,0.652,6.326,6.331,0.913,0.967,0.379,0.384,-15.578,-15.987,EA,0.075,0.075,1345932710,2200685618358174208,339.4357612103309,0.011155692,60.03239708263205,0.011985516,0.4708356744543774,0.013653808,0.02504753072957086,0.013821218,-0.41553934311060337,0.014221544,57.70249,4.772623,13.689896,62948.97279277085,138.58554,14.47544,22143.221741356425,580.34174,12.842345,57838.917732213136,247.46344,7479.4087,3.2867,-0.1001,2.4562,1.0434184,0.0,0.020987542,1.0,,,13.778712,20,0.1244893486778446
ZTFJ223802.53+555627.4,742712,339.51057,55.94096,2.0897024,0.71,6.345,58343.3853465,12.457,0.0,2.0897024,0.0,321,0,0.71,0.0,6.345,0.0,0.727,0.0,0.192,0.0,-14.006,0.0,EA,0.031,0.0,159093534,2006600375586544512,339.51060199650624,0.0103901485,55.94093480793335,0.009927985,0.7591821004020032,0.012652096,-4.864679183375787,0.013447042,-4.520235154365135,0.012872067,-6.2918673,37.18099,12.139967,262397.7020837254,154.99594,12.398922,149916.0941662266,289.45764,11.689916,167182.86989854177,270.9278,,,,,1.0801916,0.087480076,0.019812603,1.0,22.493813,0.0,23.360355,12,0.11129477135404754
ZTFJ223813.78+653749.7,742844,339.55742,65.63048,1.8017304,0.609,6.205,58257.4647952,14.768,13.874,1.8017304,1.8015084,228,242,0.649,0.609,6.267,6.205,0.861,0.881,0.163,0.162,-18.148,-17.455,EA,0.001,0.005,892229479,2212427371745656192,339.557423710717,0.0118576735,65.6304708173805,0.0109232,0.709544087855932,0.012800373,-1.4842579847222437,0.017358053,1.1220539733377737,0.013352345,16.32389,8.255063,13.905004,51635.14222661653,67.154686,14.515123,21348.515049704976,194.75797,13.1409235,43932.78535933554,73.66042,6970.7095,3.785,-0.0117,1.724,0.9530355,0.0,0.02510376,1.0,,,10.051381,17,0.03351381850899673
ZTFJ223816.37+603138.2,742874,339.56824,60.5273,2.0615328,0.663,6.257,58292.4683743,15.716,14.45,2.0615328,2.0614938,166,180,0.671,0.663,6.305,6.257,0.956,0.974,0.585,0.634,-15.868,-15.824,EA,0.009,0.016,1355148907,2200904318094775168,339.5682314705122,0.014535393,60.5272801855749,0.013129779,0.5377331795277822,0.016152678,-0.1564733337730469,0.020119995,-1.1790683898306717,0.015488771,-76.0164,6.591439,14.397789,32796.76128135915,82.039406,15.324769,10127.665077896048,408.58304,13.486675,31951.265583371103,190.6968,5411.8647,3.3521,-0.0739,1.5927,1.0029926,0.0,0.028441802,1.0,,,8.597516,20,0.07291424412049104
ZTFJ223829.19+552853.1,743030,339.62164,55.48144,1.0645148,0.707,6.287,58335.3549401,15.459,14.795,1.0645152,1.0645148,323,346,0.707,0.623,6.287,6.421,0.758,0.684,0.228,0.149,-10.441,-16.831,EA,0.143,0.051,784929259,2006506023742737024,339.62165945155715,0.016577601,55.48141344703154,0.01697205,0.8019284750490261,0.021358037,-4.377258594590438,0.02462235,-3.67045277415714,0.020828197,-16.122732,8.542419,14.840584,21812.887532437013,18.161219,15.3032465,10330.42479002027,50.11505,14.198558,16585.753743027024,33.428608,6404.7417,4.2779,-0.4016,0.8952,0.9589749,0.0,0.037053287,1.0,,,3.4678013,15,0.10349981788308583
ZTFJ223851.30+400347.2,743258,339.71377,40.06313,1.5060781,0.635,6.55,58643.4734183,14.106,13.566,1.5062095,1.5060781,63,67,0.586,0.635,6.593,6.55,0.984,0.985,0.712,0.591,-9.141,-5.47,EA,0.431,0.291,802351158,1932355990347187712,339.71377785784847,0.008898381,40.06310018184755,0.010394205,0.6088813841419148,0.014203052,-11.216003640710065,0.013188753,-6.702007837086148,0.012982845,-44.006607,9.7660475,13.545712,71888.91657746806,132.92853,13.909265,37300.194995888305,325.10025,13.011335,49502.15738390439,220.29076,6206.5464,3.7683,-0.1308,0.4776,0.99582183,0.0,0.01993606,1.0,,,11.774479,29,0.10950683601623716
ZTFJ223853.14+353217.4,743286,339.72142,35.53817,1.8066237,0.604,6.22,58263.4461283,13.607,13.294,1.8066124,1.8066237,101,97,0.636,0.604,6.422,6.22,0.973,0.977,0.627,0.593,-12.904,-9.267,EA,0.475,0.413,443287004,1904067858266247552,339.7214366188781,0.008900908,35.538155761566316,0.010963613,0.5536095459820763,0.012655216,-6.447314117224367,0.011284675,-7.446707238478532,0.012843854,-33.29279,13.709749,13.215302,97459.87161871708,167.66405,13.483616,55204.02234291966,398.50534,12.775622,61504.8393914396,246.41293,6717.8525,3.5235,-0.4891,0.4163,0.9814143,0.0,0.01819538,1.0,,,11.855615,21,0.07069316939544672
ZTFJ223911.49+362145.7,743487,339.79788,36.36272,3.6349019,0.489,6.179,58293.3117953,13.493,13.147,3.6340868,3.6349019,100,96,0.489,0.508,6.179,6.279,0.889,0.883,0.225,0.199,-5.137,-10.598,EA,0.169,0.12,654691554,1904549341279475584,339.79788125547606,0.007127957,36.36270216030971,0.009082416,0.33883682882102945,0.0125606125,1.8457217000064148,0.010962446,-2.909768671682648,0.011437838,-19.29511,4.5521874,13.144139,104061.69060543303,100.41739,13.436098,57673.69708518573,254.54897,12.68614,66788.59233806701,149.69188,6879.3066,3.3164,-0.1053,0.5555,1.0075494,0.006321769,0.016535776,1.0,,,14.810588,23,0.06432593491546719
ZTFJ223958.33+542330.7,743942,339.99307,54.39187,1.2311631,0.627,6.258,58292.4706233,13.916,13.33,1.2311195,1.2311631,308,330,0.533,0.627,6.32,6.258,0.579,0.696,0.079,0.094,-17.418,-20.238,EA,0.022,0.036,1509170846,2003202300538819456,339.9930526025719,0.02262086,54.39184459371767,0.022677658,0.9822735226391284,0.028464314,1.345258288155345,0.030322319,-6.792507369302925,0.027412536,8.231104,5.027551,13.365785,84846.27484274258,36.681213,13.773514,42267.969383995995,56.988743,12.775219,61527.69229184947,51.386013,5870.329,3.6457,-0.3997,0.4902,2.8182764,0.28297433,0.0430055,1.0,,,15.149889,24,0.09846411294530255
ZTFJ224004.56+561511.8,744002,340.01902,56.25329,2.072468,0.86,6.243,58319.4710668,14.093,13.467,2.072468,2.072565,321,346,0.86,0.922,6.243,6.227,0.763,0.748,0.283,0.205,-11.113,-10.899,EA,0.03,0.005,69125640,2006612332775848064,340.01902556240583,0.30630338,56.25326487206354,0.27869278,0.23907093395624301,0.36111772,4.384840387772755,0.38332903,-4.316783555838686,0.3344899,-38.32289,6.7299566,13.554744,71293.35731879472,255.31879,13.917276,37025.97062890676,28.880808,12.872549,56252.087175528744,29.295874,6337.285,3.706,-0.4202,0.7774,30.056204,3.5789964,0.5432611,0.62841797,,,10.2396555,17,0.0911419866763376
ZTFJ224019.03+524004.9,744127,340.0793,52.66803,119.5101266,0.498,6.034,58358.0974792,15.343,14.3,119.435667,119.5101266,328,350,0.279,0.498,5.96,6.034,0.413,0.61,0.073,0.056,-16.633,-22.905,EA,0.007,0.008,567087125,2001988955097763072,340.0793008425412,0.01260815,52.668007434329056,0.01377827,0.7311235426008502,0.016149648,-6.82629116677425,0.017145485,-5.280961001760327,0.018332327,-73.74544,2.6445115,14.442399,31476.552899871374,37.257908,15.145888,11941.577516662155,85.27139,13.626418,28092.53566047793,54.860397,4835.64,3.4586,0.0507,0.7645,1.0088732,0.0,0.028195484,1.0,,,8.068247,28,0.08125723708599107
ZTFJ224019.86+570708.9,744133,340.08279,57.11916,1.3582086,0.597,6.302,58493.1591973,12.506,0.0,1.3582086,0.0,155,0,0.597,0.0,6.302,0.0,0.957,0.0,0.361,0.0,-16.966,0.0,EA,0.015,0.0,482380037,2007223523801097472,340.0828253565398,0.012011545,57.11914570449218,0.013072618,0.5718961426041601,0.0151663935,-3.7574928896251962,0.01472449,-2.051353149662697,0.015073295,-45.242306,14.36567,12.185997,251505.7202367447,371.59637,12.427973,145957.99347982477,738.2696,11.783814,153331.8142383699,680.2417,10008.271,3.8814,0.0463,1.3007,1.0020014,0.08626301,0.023744922,1.0,-0.8470176,0.3800987,23.528553,16,0.08615993646918844
ZTFJ224102.48+770853.0,744561,340.26037,77.14807,0.2904482,0.444,6.28,58312.4277109,16.17,14.97,0.2904448,0.2904482,114,134,0.455,0.444,6.279,6.28,0.959,0.967,0.694,0.625,-8.171,-10.81,EA,0.493,0.449,19817772,2282219284634927360,340.2604454495357,0.016383067,77.14807575986792,0.01761557,2.9649302307278753,0.01826646,43.48646783662662,0.021659043,5.4175921986476245,0.023781005,65.871666,10.621434,15.031661,18292.892662092352,162.4985,15.908901,5913.658262714084,454.63516,14.115195,17909.35718243918,207.15776,,,,,0.99008834,0.0,0.03398835,1.0,,,5.061307,20,0.06387593077271392
ZTFJ224141.67+585645.3,744974,340.42366,58.94593,3.5915002,0.883,6.385,58663.4166561,13.168,12.596,3.5915002,3.592114,165,181,0.883,0.849,6.385,6.592,0.848,0.655,0.295,0.277,-5.941,-6.851,EA,0.014,0.006,565055225,2008373338081190912,340.4236802358206,0.00930534,58.94591363258424,0.009577233,0.4196410182172311,0.010935434,-3.5224923460812256,0.011839587,-2.3093522979071466,0.012053051,-47.797424,24.10896,12.557651,178602.12506675237,68.41916,12.983136,87531.11514346924,120.55658,11.943246,132391.4518309689,197.58609,6699.655,2.8261,-2.9985,1.0556,1.0300891,0.06973454,0.0176328,1.0,3.1085908,1.0800411E-4,29.07126,21,0.06988603810993917
ZTFJ224144.16+541247.4,744999,340.43404,54.21317,2.358411,0.873,6.327,58324.4731011,15.25,14.662,2.3584849,2.358411,330,351,0.873,0.835,6.327,6.36,0.705,0.66,0.212,0.152,-9.482,-10.27,EA,0.074,0.003,84620951,2003169830588312576,340.4340085936823,0.25785264,54.2131390096793,0.27424824,-0.33436224110034274,0.34617805,-4.041725156711101,0.32738647,0.7631017412932568,0.3079847,58.720097,14.736728,14.903094,20592.504131717338,62.382393,15.112109,12318.932728875436,13.667132,14.102474,18120.42910301596,21.808374,,,,,13.016899,3.4786422,0.49040124,0.028030396,,,3.8391402,14,0.12968458354767748
ZTFJ224218.12+553110.9,745353,340.57551,55.51972,4.1284204,0.595,6.288,58329.3540846,16.024,14.832,4.1279464,4.1284204,323,345,0.575,0.595,6.235,6.288,0.89,0.942,0.433,0.423,-18.391,-24.039,EA,0.319,0.242,14495674,2003516485987553920,340.5755029398708,0.016543576,55.51970098768382,0.016604833,0.36206043273086813,0.020878464,0.010904111614864487,0.02339234,-2.7258095763568884,0.020860074,-5.050675,7.4962897,14.851947,21585.78723559725,71.94304,15.638069,7589.079761302869,230.38277,13.974455,20388.07724852406,83.633766,5193.508,3.3391,-0.3411,1.3355,1.0260973,0.0,0.035795882,1.0,,,4.960989,14,0.06994044674302749
ZTFJ224225.51+275147.3,745432,340.60633,27.86316,1.1817415,1.004,6.545,58262.4678351,12.214,0.0,1.1817415,0.0,70,0,1.004,0.0,6.545,0.0,0.939,0.0,0.583,0.0,-6.389,0.0,EA,0.112,0.0,1745274380,1887051438356982144,340.60636156206226,0.015075559,27.863133184429476,0.016611734,1.9077968430418488,0.021221131,8.175977714865844,0.019685356,3.5699707625064234,0.021960786,8.660403,19.143099,11.727489,383663.88022674964,421.4258,12.047412,207229.83427606532,623.60547,11.232052,254880.97300099442,534.78424,,,,,1.4452138,0.1696285,0.032208398,1.0,47.828274,0.0,37.244205,17,0.13931813831569226
ZTFJ224238.40+522427.7,745572,340.66004,52.4077,1.928762,0.536,6.361,58302.4028719,15.355,14.79,1.9287598,1.928762,328,350,0.517,0.536,6.327,6.361,0.982,0.991,0.637,0.582,-32.063,-39.738,EA,0.187,0.136,934905880,2002011769961203200,340.66002484915396,0.014068821,52.407677288646205,0.014929762,0.24215189018092187,0.01857426,-1.3346718419592625,0.018620346,-3.3199562323668266,0.018039858,-130.62054,9.981193,14.750654,23696.55555814455,133.8727,15.180266,11569.383590579411,275.13736,14.12869,17688.14125876739,190.5663,,,,,0.95488364,0.0,0.028569175,1.0,,,4.290532,22,0.0882720682209861
ZTFJ224246.67+720118.9,745651,340.69447,72.02192,1.028588,0.625,6.344,58330.4063125,14.251,13.587,1.028588,1.028594,130,128,0.672,0.625,6.19,6.344,0.967,0.973,0.46,0.37,-10.267,-12.993,EA,0.048,0.017,1314426401,2229970835680800640,340.6944961631941,0.1531025,72.02189638143066,0.15322761,0.4925855535669872,0.16972373,-4.475038833389574,0.18802443,-2.208944089972154,0.18421105,-51.71486,21.366009,13.567039,70490.64853315544,76.19082,14.032778,33289.37433009508,138.71075,12.894863,55107.78145271033,120.5213,7115.5405,3.7243,-0.3235,1.3501,18.910568,2.0314634,0.26516622,0.8959961,,,11.855318,19,0.08985936061634059
ZTFJ224250.58+590129.5,745698,340.71076,59.02488,2.3267418,0.577,6.411,58355.3330396,15.877,14.645,2.327136,2.3267418,165,181,0.303,0.577,5.735,6.411,0.492,0.522,0.108,0.082,-8.015,-7.811,EA,0.039,0.006,721427515,2008466173787683712,340.7107855942187,0.013762456,59.024859576726044,0.014721858,0.8541946428259058,0.016530272,-6.058099192875497,0.017396484,-8.130643404052604,0.017244536,14.083856,5.641502,14.618935,26753.03627697264,13.491797,15.470896,8852.346647622238,39.62611,13.701853,26206.996294023145,22.52232,7408.7837,3.9332,0.2155,2.6305,1.0830016,0.0,0.025836766,1.0,,,7.8939247,22,0.08748993804347137
ZTFJ224312.74+524027.8,745927,340.80311,52.67439,0.7011742,0.748,6.121,58286.4748383,15.791,14.669,0.7011772,0.7011742,328,350,0.702,0.748,6.251,6.121,0.689,0.778,0.4,0.294,-11.367,-14.394,EA,0.116,0.055,1771537155,2002070387677817216,340.80307141251586,0.017661646,52.674360056039205,0.019836532,1.934528193772251,0.02495953,10.474419241549532,0.025158448,3.3245126485163734,0.023230972,15.96722,7.5321774,14.652326,25942.776068467305,31.260937,15.397637,9470.262504288576,74.00539,13.793962,24075.40927531047,45.180286,4501.952,4.1684,-0.8837,0.6817,1.4014493,0.13924627,0.038506776,1.0,,,5.551851,20,0.13680351169628827
ZTFJ224336.81+542958.7,746202,340.9034,54.49966,4.0535516,0.869,6.359,58424.1541718,12.854,0.0,4.0535516,0.0,330,0,0.869,0.0,6.359,0.0,0.747,0.0,0.349,0.0,-12.844,0.0,EA,0.01,0.0,1717342376,2003180310305585664,340.9033960784429,0.007832997,54.49963292399211,0.007667296,0.9130656138327814,0.010269851,-9.449339306745971,0.010670768,-7.0672349273029225,0.008925763,-26.543058,17.274403,12.246103,237960.77608478672,69.825096,12.673681,116397.69042023935,154.11739,11.64462,174305.13708206313,104.337906,6653.476,3.5309,-0.2877,0.9611,0.91360354,0.03904691,0.015562801,1.0,50.158997,0.0,30.781599,23,0.09781778375514033
ZTFJ224344.02+594414.0,746266,340.93344,59.73723,4.654771,0.754,6.312,58290.4772175,16.406,14.981,4.655569,4.654771,165,181,0.727,0.754,6.348,6.312,0.804,0.886,0.719,0.575,-5.098,-8.522,EA,0.487,0.298,1163700411,2008550290731484672,340.933445934672,0.017548399,59.7372114060153,0.016695444,0.578199017055933,0.020415263,-2.008892168191195,0.024930064,0.8996447386699452,0.019619891,-80.38499,10.716902,15.0007105,18821.857247722135,77.3096,15.937292,5761.02671307593,253.94388,14.036905,19248.471022280795,62.26535,5233.1694,3.2219,-0.6358,1.8119,1.028006,0.0,0.03614885,1.0,,,5.6553044,18,0.06779877336490546
ZTFJ224347.96+520847.5,746314,340.94984,52.14654,4.085617,0.83,6.859,58281.4543848,15.397,14.411,4.085617,4.0865508,328,350,0.83,0.749,6.859,6.789,0.634,0.618,0.432,0.243,-7.801,-9.189,EA,0.139,0.02,1097515225,1989982906596209536,340.94981254377166,0.014391639,52.146523666704496,0.013056887,0.6673332457880299,0.017390985,-1.6210845951022002,0.017480448,-4.318245601173075,0.016520143,-9.081026,6.376784,14.455961,31085.823868234962,82.533325,15.113373,12304.609414715922,221.187,13.659394,27252.143035773028,103.64171,5416.9297,3.9815,0.1893,1.0375,1.0906808,0.03893568,0.02538129,1.0,,,8.299919,22,0.08447686514197962
ZTFJ224418.17+585503.7,746620,341.07572,58.91772,4.9876549,0.435,6.28,58635.4101699,17.452,15.519,4.9869923,4.9876549,165,181,0.445,0.435,6.044,6.28,0.908,0.965,0.65,0.522,-25.981,-34.259,EA,0.53,0.143,1177675715,2008274691271778304,341.0757297017237,0.020161193,58.91770094577487,0.02069143,0.5809000895997043,0.02596137,-8.207166945590622,0.028122434,-4.814604627905807,0.023966236,-62.11535,7.6982694,15.406682,12950.127817769944,99.59473,16.71194,2822.5438362726422,349.62988,14.2643385,15610.717252478089,55.933662,5074.1943,3.0694,-0.3437,2.6381,1.0489064,0.046447594,0.040433407,1.0,,,3.8028495,9,0.07092553015864768
ZTFJ224423.10+513004.2,746673,341.09626,51.50119,23.4440059,0.05,5.951,58644.3227082,14.94,13.885,23.4440059,23.471704,161,172,0.025,0.05,6.357,5.951,0.825,0.858,0.262,0.225,-15.821,-16.715,EA,0.185,0.162,872869422,1989894327188857728,341.096269538058,0.0102288015,51.50118511385912,0.010598911,0.8411490014548664,0.013463675,1.9042483269926624,0.0148639195,1.5681620784251251,0.013410686,-24.510378,4.436722,13.915078,51158.23613350398,164.75415,14.611465,19535.770680955164,370.52524,13.09234,45943.27913996543,198.18636,4799.273,3.4047,0.0777,0.6429,1.1096498,0.0,0.022965772,1.0,,,11.805201,27,0.02768196354507231
ZTFJ224517.58+641530.9,747236,341.32327,64.25859,0.7018254,0.65,6.778,58644.4726638,13.654,12.843,0.7015714,0.7018254,163,179,0.761,0.65,6.355,6.778,0.682,0.755,0.295,0.286,-8.079,-7.632,EA,0.234,0.241,562945224,2211330093502995840,341.3232436855017,0.010003984,64.25858298790095,0.010039394,4.386042122694867,0.011462941,29.98289835304672,0.013156436,-7.321108896727889,0.012900886,-32.658764,18.545597,12.8999605,130305.43464460825,169.45226,13.465763,56119.22398027521,428.22772,12.178155,106634.10067243795,211.34464,4754.021,4.3719,-1.0084,0.3041,1.045927,0.09676307,0.01845937,1.0,47.78892,0.0,24.055336,20,0.04827004413216085
ZTFJ224518.61+620123.7,747250,341.32756,62.02327,2.610027,0.649,6.431,58257.4720133,15.095,13.604,0.8705822,2.610027,133,141,0.918,0.649,6.317,6.431,0.306,0.601,0.149,0.122,-3.292,-7.779,EA,0.062,0.004,370399148,2207141022919022336,341.3275944879178,0.0125160385,62.0232515188541,0.0128588015,1.1757036983544407,0.015030406,-12.813686435491519,0.016606998,-7.913551204986046,0.015499686,-11.125927,30.763992,13.47618,76643.40598888366,58.160145,14.581997,20073.266981816272,118.972725,12.417651,85525.93081627131,52.120598,,,,,1.4260383,0.11432773,0.023929443,1.0,65.08745,0.0,26.402498,29,0.0884241020024143
ZTFJ224528.37+723537.4,747348,341.36825,72.59374,1.119255,0.531,6.397,58644.4725563,15.23,14.574,1.1192628,1.119255,130,128,0.527,0.531,6.319,6.397,0.901,0.952,0.161,0.151,-11.324,-12.783,EA,0.019,0.004,197856688,2230273059640704256,341.3682784971055,0.017334048,72.59371084144512,0.017421735,0.4994866524591619,0.019365478,-4.4806683848524385,0.023572057,-1.4355674546766641,0.021624608,2.8724144,15.868814,14.625839,26583.435408510737,61.663166,15.071264,12791.201478968751,142.5656,13.956643,20725.297380530126,94.65238,6432.992,3.8067,-0.6756,0.9475,1.1718303,0.0926407,0.033293836,1.0,,,3.9900491,14,0.10936496105839506
ZTFJ224544.74+590910.0,747509,341.43644,59.1528,1.469578,0.783,6.313,58379.3045076,14.814,13.89,1.469578,1.4695674,165,181,0.783,0.777,6.313,6.231,0.859,0.859,0.303,0.399,-8.928,-7.513,EA,0.01,0.038,571343452,2008286888979080192,341.43645788760216,0.011664066,59.152777300743985,0.011312599,1.1075655565367366,0.013525601,-1.2437225865500467,0.015484249,-1.9723674397922601,0.014363269,-23.808662,7.5280814,13.873069,53176.44445223418,16.351171,14.508553,21478.10063261155,42.20491,13.093138,45909.563502479396,25.0837,7157.4097,3.9763,-0.5387,1.8822,1.1458006,0.05513489,0.023390511,1.0,,,11.103882,18,0.08813602463830131
ZTFJ224658.88+605310.1,748258,341.74536,60.88615,1.1025912,0.593,6.196,58310.4227067,16.341,15.009,1.1027634,1.1025912,167,179,0.57,0.593,6.342,6.196,0.883,0.953,0.567,0.561,-8.467,-10.691,EA,0.475,0.427,1117800577,2206835358687447936,341.74534884264483,0.016235737,60.88613229372094,0.015855888,1.015620597913385,0.019694779,16.016217222597934,0.02263345,11.874036608015075,0.019665064,-50.81951,7.796407,14.906895,20520.55155700386,32.294632,15.8517685,6233.178074539801,106.16677,13.941103,21024.076269604484,36.68951,,,,,0.98340076,0.0,0.03244419,1.0,,,5.8407974,17,0.06667115821798458
ZTFJ224700.01+634526.4,748271,341.75005,63.75735,16.7534294,0.057,6.355,58360.3451436,14.443,12.757,33.546031,16.7534294,165,179,0.14,0.057,5.347,6.355,0.555,0.58,0.139,0.138,-9.566,-12.037,EA,0.095,0.096,934762973,2208290076990065408,341.7500600768532,0.012156945,63.757332074963166,0.011081475,1.1135676804196237,0.013456073,1.751374174076399,0.015514644,-5.040003289295439,0.013035656,2.648279,10.848973,12.689137,158231.12934732484,203.63051,13.83142,40072.71888566307,737.6735,11.631493,176425.3899119268,196.39636,5501.6724,3.0035,-0.0085,2.4428,1.1694382,0.09529447,0.02191915,1.0,34.193493,0.0,33.419235,15,0.06649389920925314
